split_id,row_index,gest_spectral_glove300_spatial_a,gest_spectral_glove300_spatial_b,label
development/dev_track_a,93,0.5177175823274852,0.999999821186087,False
development/dev_track_a,94,0.6129313159348408,0.6029207583760311,False
development/dev_track_a,95,0.9999998509884054,0.999999821186087,True
development/dev_track_a,96,0.7607398687690655,0.7607398914408813,False
development/dev_track_a,97,0.9999999403953552,0.9999997317791336,True
development/dev_track_a,98,0.5602623748466522,0.999999821186087,False
development/dev_track_a,99,0.6216379073801744,0.6494135678513565,True
development/dev_track_a,100,0.733046124421634,0.668598651713256,True
development/dev_track_a,101,0.4884876026525971,0.659327030838102,True
development/dev_track_a,102,0.685122348651606,1.0,False
development/dev_track_a,103,0.6966443215840542,0.5835452154089341,False
development/dev_track_a,104,0.5823023643639113,0.5947127229317757,True
development/dev_track_a,105,0.9999998509884054,0.6834996123910412,False
development/dev_track_a,106,0.662168304661711,0.7216451069751114,False
development/dev_track_a,107,0.6572211197351074,0.7281642284197535,True
development/dev_track_a,108,0.3898100686299719,0.5749305740040239,False
development/dev_track_a,109,0.8029558654195231,0.6848811490940011,False
development/dev_track_a,110,1.0000000298023237,0.9999999701976772,True
development/dev_track_a,111,0.6599917417772073,0.5543058715511731,False
development/dev_track_a,112,0.7599293649301843,0.6518494707570237,False
development/dev_track_a,113,0.5269737964593944,0.5564688278296961,False
development/dev_track_a,114,0.4107202344703564,0.6083043451127811,True
development/dev_track_a,115,0.7901356345334285,0.752462297384465,True
development/dev_track_a,116,0.6118616924450764,0.5152428132006153,False
development/dev_track_a,117,1.0000000298023237,0.508303686728963,True
development/dev_track_a,118,0.9999997913837606,0.6149821923689098,False
development/dev_track_a,119,0.813946816811526,0.7899680513200584,True
development/dev_track_a,120,0.6085625161454062,0.760825185677387,True
development/dev_track_a,121,0.4976822586939693,0.5623729154619079,False
development/dev_track_a,122,0.7325837334890684,0.8133263214437578,True
development/dev_track_a,123,0.5432132431014487,0.47457689349926785,True
development/dev_track_a,124,0.5199168741826875,0.5666972150359699,True
development/dev_track_a,125,0.568849870367359,0.4775181128073872,False
development/dev_track_a,126,0.5089089122739778,0.37986124277942196,False
development/dev_track_a,127,0.6540798155021824,0.8771004227280113,False
development/dev_track_a,128,0.9999998807907247,0.6851223282333686,True
development/dev_track_a,129,0.4497403726368565,0.4926206776355889,False
development/dev_track_a,130,0.9999999105930448,0.6577881982578995,False
development/dev_track_a,131,0.6064656665227285,0.6083492326216023,True
development/dev_track_a,132,0.4922901098555296,0.6104401400291819,True
development/dev_track_a,133,0.9999998807907247,0.7619909700764723,True
development/dev_track_a,134,0.7157895138389213,0.5645168178503459,False
development/dev_track_a,135,0.5959729437860317,0.6169055560939841,True
development/dev_track_a,136,0.9999997615814493,0.6851223690698404,False
development/dev_track_a,137,1.0,0.8229597667193654,False
development/dev_track_a,138,0.6001065015729378,0.5892235530348325,True
development/dev_track_a,139,0.5171739150778143,0.9999998509884054,True
development/dev_track_a,140,0.79196030021305,0.7579118446269233,False
development/dev_track_a,141,0.5639301034274598,0.9999999701976825,False
development/dev_track_a,142,0.6513224659773713,0.7890797618305786,False
development/dev_track_a,143,0.5636666937271722,0.5195578754607003,False
development/dev_track_a,144,0.5156832472369173,0.9999998807907247,True
development/dev_track_a,145,0.6128260358779387,0.6337640940372709,True
development/dev_track_a,146,0.7316022079228052,1.0000000000000053,False
development/dev_track_a,147,0.6854984743447503,0.7327813069354722,True
development/dev_track_a,148,0.4245350450831598,0.4701842561089588,False
development/dev_track_a,149,0.49886670722166215,0.5053146475178424,False
development/dev_track_a,150,0.7180174329260072,0.7104865061656825,True
development/dev_track_a,151,0.6012239873044518,0.47261785378785887,True
development/dev_track_a,152,0.9022513417376904,0.9999999701976772,True
development/dev_track_a,153,0.5563920238859624,0.585228289054136,True
development/dev_track_a,154,0.7157317738852771,0.7248787015821098,True
development/dev_track_a,155,0.6146297135010759,0.8335649668756098,False
development/dev_track_a,156,0.5206404744624359,0.7377191058899493,True
development/dev_track_a,157,0.7984624149248063,0.6298836910863291,True
development/dev_track_a,158,0.8420258352725702,0.9999998807907247,False
development/dev_track_a,159,0.5242249496974117,0.48900829419369846,False
development/dev_track_a,160,1.0,0.6489896000636101,True
development/dev_track_a,161,0.6225161816900667,0.9022513148485046,True
development/dev_track_a,162,0.4929486966477003,0.5885616610740122,False
development/dev_track_a,163,0.6915174104406755,0.5861356751757024,True
development/dev_track_a,164,0.9999999403953659,0.5379956915383707,True
development/dev_track_a,165,0.4773583141138179,0.7739836843033213,False
development/dev_track_a,166,0.999999821186087,0.7638050230915854,False
development/dev_track_a,167,0.6577921517677198,0.5813616840002384,False
development/dev_track_a,168,0.5956720595750737,0.6092740167052726,True
development/dev_track_a,169,0.6735793345946696,0.6510931669362584,False
development/dev_track_a,170,0.6566197089410175,0.6587344218809101,True
development/dev_track_a,171,0.7891841060409539,0.8301261517292755,True
development/dev_track_a,172,0.7974874377250714,0.7636685880718888,False
development/dev_track_a,173,0.9999998807907247,0.7972760442166276,True
development/dev_track_a,174,0.7697538182506198,0.7530868572217085,False
development/dev_track_a,175,0.551512430473053,0.9999998509884054,True
development/dev_track_a,176,0.4995597303700876,0.6637585366132024,True
development/dev_track_a,177,0.6118383274271098,0.6673747499361795,True
development/dev_track_a,178,0.6489640892786873,0.6489640892786873,True
development/dev_track_a,179,0.5489104168250509,0.6531553085857262,False
development/dev_track_a,180,0.481390313977871,0.649347366450965,False
development/dev_track_a,181,0.556413600765442,0.6941755182533839,True
development/dev_track_a,182,0.9999998509884054,0.5498416796562526,True
development/dev_track_a,183,0.597758299312746,0.6060036655662302,False
development/dev_track_a,184,0.9999998807907247,0.7666460325351272,False
development/dev_track_a,185,0.8384926761544327,0.46284588234932755,False
development/dev_track_a,186,0.6104513093156622,0.7304726942669275,False
development/dev_track_a,187,0.9999999105930448,0.9999997913837695,True
development/dev_track_a,188,0.6040462311464961,0.6407661270181947,True
development/dev_track_a,189,0.6273240295262301,0.7511071039576637,False
development/dev_track_a,190,0.6782272639531961,0.7879010456947876,True
development/dev_track_a,191,0.6885661854069012,0.6405007671712915,True
development/dev_track_a,192,0.9999998807907247,0.5068802380370874,True
development/dev_track_a,193,0.7137391525144171,0.4346333522041616,True
development/dev_track_a,194,0.6981180462065236,0.9999998807907247,False
development/dev_track_a,195,0.9999998807907247,0.5428926621143462,True
development/dev_track_a,196,0.13889171431436764,0.24713864973688165,False
development/dev_track_a,197,0.9999999105930448,0.5142436913106635,True
development/dev_track_a,198,0.49512399776661614,0.7225181791164661,False
development/dev_track_a,199,0.7254554360562043,0.46722671780267744,False
development/dev_track_a,200,0.5432047196382619,0.6436018580791534,True
