split_id,row_index,gest_spectral_glove300_temporal_a,gest_spectral_glove300_temporal_b,label
development/dev_track_a,68,0.38252263170837564,0.32193034319393254,False
development/dev_track_a,69,0.44155876729373617,0.41497018788644435,False
development/dev_track_a,70,0.22530370555894388,0.2604471597679655,True
development/dev_track_a,71,0.4363218326210599,0.5837885877754799,False
development/dev_track_a,72,0.5773894669107401,0.2988230855140774,True
development/dev_track_a,73,0.39307289048126526,0.347237430863155,False
development/dev_track_a,74,0.30684612068818723,0.275493199143516,True
development/dev_track_a,75,0.2817142935705503,0.21907459032279974,False
development/dev_track_a,76,0.5955633173629014,0.2738189473213127,True
development/dev_track_a,77,0.2138081576211368,0.6002510302557952,False
development/dev_track_a,78,0.2817045351140449,0.1746203258832685,False
development/dev_track_a,79,0.3879222463648452,0.713121779207911,False
development/dev_track_a,80,0.154721094348732,0.3995155634385021,False
development/dev_track_a,81,0.48064249301716994,0.6175761995350578,True
development/dev_track_a,82,0.1346891554814957,0.20769171741504686,True
development/dev_track_a,83,0.2842169573798408,0.6701228716658384,True
development/dev_track_a,84,0.5769292431234896,0.4270073228653605,True
development/dev_track_a,85,0.5608884195104884,0.3503925703587057,False
development/dev_track_a,86,0.21693667449377765,0.5344121627999069,False
development/dev_track_a,87,0.6561062878723448,0.4649468894968941,False
development/dev_track_a,88,0.5162886518168549,0.47929584736183933,True
development/dev_track_a,89,0.5569887626059741,0.6527287063052007,False
development/dev_track_a,90,0.2952954088056791,0.32841594775156363,True
development/dev_track_a,91,0.672754592222757,0.2385627507456668,False
development/dev_track_a,92,0.46555059378368424,0.4867501101680249,False
development/dev_track_a,93,0.5779078441917423,0.3276331301747499,False
development/dev_track_a,94,0.384931075495516,0.5137102430601784,False
development/dev_track_a,95,0.4116870931313895,0.40145058978068504,True
development/dev_track_a,96,0.6015609876548097,0.16655545218519913,False
development/dev_track_a,97,0.5996903213444458,0.6854222593675846,True
development/dev_track_a,98,0.3812527660098094,0.25491850277719974,False
development/dev_track_a,99,0.5668784099465757,0.5443051021272889,True
development/dev_track_a,100,0.4576476507709822,0.48640093357625575,True
development/dev_track_a,101,0.011483977836600972,0.009353445075378011,True
development/dev_track_a,102,0.5905065852140805,0.6630078620644042,False
development/dev_track_a,103,0.38887182159390354,0.4456885335557562,False
development/dev_track_a,104,0.45593500203374465,0.22715592124419423,True
development/dev_track_a,105,0.4505467003089002,0.5688851942814637,False
development/dev_track_a,106,0.13650179323759823,0.10721161098705802,False
development/dev_track_a,107,0.26438212596703003,0.42022887476271065,True
development/dev_track_a,108,0.14006269534985313,0.730294863824618,False
development/dev_track_a,109,0.1446097615242942,0.2974677855938982,False
development/dev_track_a,110,0.20794326793195264,0.5593827934986138,True
development/dev_track_a,111,0.5969536084960736,0.47612237704809723,False
development/dev_track_a,112,0.6275402128025923,0.5958153550180864,False
development/dev_track_a,113,0.30187079821046914,0.28257647635444233,False
development/dev_track_a,114,0.37562738686303,0.3680397659245092,True
development/dev_track_a,115,0.5649610207602375,0.5260129587100386,True
development/dev_track_a,116,0.4964365251756402,0.6852932926610327,False
development/dev_track_a,117,0.3953884374377137,0.19981592744977206,True
development/dev_track_a,118,0.5758876644945594,0.5025834722759654,False
development/dev_track_a,119,0.08088603975314036,0.6129347997322034,True
development/dev_track_a,120,0.2729550859506744,0.580774389523297,True
development/dev_track_a,121,0.3507281956110197,0.45414269731634915,False
development/dev_track_a,122,0.6010982953883199,0.2569169828649377,True
development/dev_track_a,123,0.07922070860557937,0.09639190493496216,True
development/dev_track_a,124,0.41349800732944464,0.32618998624935797,True
development/dev_track_a,125,0.24323304135603455,0.31192528938668934,False
development/dev_track_a,126,0.1679339453202925,0.3042298018399533,False
development/dev_track_a,127,0.5664044262818458,0.5600186574102284,False
development/dev_track_a,128,0.5241536345258124,0.44669846525966256,True
development/dev_track_a,129,0.19432303676712348,0.36630169273038793,False
development/dev_track_a,130,0.5332145073461231,0.5609028254601,False
development/dev_track_a,131,0.559862688740024,0.20179319092991882,True
development/dev_track_a,132,0.25147222498542104,0.4988593885366263,True
development/dev_track_a,133,0.7048147610614321,0.505458055771341,True
development/dev_track_a,134,0.5533784335766645,0.3280876760737381,False
development/dev_track_a,135,0.5128151620703513,0.4419090299653001,True
development/dev_track_a,136,0.5833643334108922,0.4372317047431791,False
development/dev_track_a,137,0.5983570885282573,0.6341583040370045,False
development/dev_track_a,138,0.3639190005684954,0.2989043913115873,True
development/dev_track_a,139,0.15907350054066788,0.10379719340585876,True
development/dev_track_a,140,0.4118028409514846,0.3248820202550622,False
development/dev_track_a,141,0.46604950346422325,0.4553443843305352,False
development/dev_track_a,142,0.6427595674300532,0.5877260782439658,False
development/dev_track_a,143,0.4472989561419567,0.4780841517008958,False
development/dev_track_a,144,0.572538186856084,0.36656053398926525,True
development/dev_track_a,145,0.4522078961627586,0.5226146491632093,True
development/dev_track_a,146,0.35763524079606507,0.20616571577107498,False
development/dev_track_a,147,0.37471080457497974,0.3967951781362388,True
development/dev_track_a,148,0.10568546133733696,0.1377357578567817,False
development/dev_track_a,149,0.31860357998297456,0.4939693540569435,False
development/dev_track_a,150,0.7657227774304989,0.2576672502086524,True
development/dev_track_a,151,0.6934710461823052,0.22660488748576885,True
development/dev_track_a,152,0.13184749202478185,0.25154235854457563,True
development/dev_track_a,153,0.29545584937468206,0.1849137449838271,True
development/dev_track_a,154,0.6349780369839263,0.5302491465589232,True
development/dev_track_a,155,0.4488673061558069,0.42288959542198223,False
development/dev_track_a,156,0.0756547714427381,0.49979018340728926,True
development/dev_track_a,157,0.13228737044086325,0.2069448653700072,True
development/dev_track_a,158,0.22219288825368502,0.41866152209178387,False
development/dev_track_a,159,0.2583785983397315,0.5032867679738424,False
development/dev_track_a,160,0.43796172617441365,0.6425622186223996,True
development/dev_track_a,161,0.49981102985089126,0.562962498942858,True
development/dev_track_a,162,0.43595798290802557,0.579975179469443,False
development/dev_track_a,163,0.39035939439378164,0.1467577459288852,True
development/dev_track_a,164,0.4649491129377651,0.497819759515422,True
development/dev_track_a,165,0.17774458742600657,0.380813041333763,False
development/dev_track_a,166,0.46209522050449825,0.4694576417012505,False
development/dev_track_a,167,0.20797624997070985,0.23486754532661377,False
development/dev_track_a,168,0.6759033640095669,0.5736279023232334,True
development/dev_track_a,169,0.6795478599663264,0.45469902784683314,False
development/dev_track_a,170,0.6338259122308221,0.6653690030717389,True
development/dev_track_a,171,0.6848777015434278,0.6970823484370222,True
development/dev_track_a,172,0.6566850995094948,0.8559268620896744,False
development/dev_track_a,173,0.414269580988795,0.3267487444855792,True
development/dev_track_a,174,0.6419516032907113,0.5355577960420783,False
development/dev_track_a,175,0.33456670173633835,0.4016354199488482,True
development/dev_track_a,176,0.3662719469589968,0.43612872818090226,True
development/dev_track_a,177,0.49406446369780876,0.6225464974732053,True
development/dev_track_a,178,0.19714225429714496,0.18436626382095989,True
development/dev_track_a,179,0.5457430398328935,0.5220331233601845,False
development/dev_track_a,180,0.24905166461143186,0.3934873398345791,False
development/dev_track_a,181,0.4551780149254076,0.38119681166560554,True
development/dev_track_a,182,0.03417389278128594,0.49985250457130226,True
development/dev_track_a,183,0.339621923652295,0.5955598565491059,False
development/dev_track_a,184,1.0376254768395183,0.6901371326035921,False
development/dev_track_a,185,0.24393359681145946,0.34686650517008616,False
development/dev_track_a,186,0.36013228734155284,0.6552088959852997,False
development/dev_track_a,187,0.3696518950691352,0.6219447711298536,True
development/dev_track_a,188,0.4693691433153732,0.2979188307371516,True
development/dev_track_a,189,0.20551712916408088,0.2562301925976163,False
development/dev_track_a,190,0.5281398548544102,0.5041855498284782,True
development/dev_track_a,191,0.38348542622155984,0.3996763973839101,True
development/dev_track_a,192,0.5742455863674143,0.43757711799976096,True
development/dev_track_a,193,0.4637678137894607,0.21818335545081463,True
development/dev_track_a,194,0.21462741950193118,0.19027403057971612,False
development/dev_track_a,195,0.3164403809674913,0.31583168999284783,True
development/dev_track_a,196,0.04346145255550998,0.07904047046070667,False
development/dev_track_a,197,0.5753226970670099,0.31644640507264044,True
development/dev_track_a,198,0.2668465744587926,0.5636448996770256,False
development/dev_track_a,199,0.30740991122344075,0.2928022229402932,False
development/dev_track_a,200,0.4518473143023014,0.43619856783518174,True
