split_id,row_index,gest_ngm_glove50_spatial_a,gest_ngm_glove50_spatial_b,label
development/dev_track_a,36,0.19909282345849924,0.318316456521059,True
development/dev_track_a,37,0.3766404538627393,0.508204956085746,False
development/dev_track_a,38,0.45512300382971693,0.5129783110961484,False
development/dev_track_a,39,0.2928169534112189,0.335276138821453,False
development/dev_track_a,40,0.41432214777945314,0.49419113725201463,True
development/dev_track_a,41,0.4890878061945696,0.3177425738895588,True
development/dev_track_a,42,0.3692206119106127,0.33415917573282505,True
development/dev_track_a,43,0.29781906857128776,0.48571672533730115,True
development/dev_track_a,44,0.45744488427258456,0.4995264515056981,False
development/dev_track_a,45,0.20788984254566623,0.4339209900536126,False
development/dev_track_a,46,0.39430991166976614,0.3434919326146142,False
development/dev_track_a,47,0.23772929533150924,0.2196600841399492,False
development/dev_track_a,48,0.31021739047709923,0.3159466927799687,False
development/dev_track_a,49,0.3250464178436859,0.3542237998231464,True
development/dev_track_a,50,0.23704272748734734,0.39712309234560994,True
development/dev_track_a,51,0.14806299374853568,0.1369817975938416,False
development/dev_track_a,52,0.35480271032530414,0.4122670163826123,True
development/dev_track_a,53,0.5331086608085612,0.38092373440461536,False
development/dev_track_a,54,0.4300350992291012,0.32431246613822434,False
development/dev_track_a,55,0.47132813486453556,0.40763215457903695,False
development/dev_track_a,56,0.47860774649792337,0.32378431024440524,False
development/dev_track_a,57,0.48945633471641387,0.4586114638546407,True
development/dev_track_a,58,0.4374180393889305,0.4826018123685872,True
development/dev_track_a,59,0.2817955480142802,0.34975843327269485,True
development/dev_track_a,60,0.4115568900761935,0.3364741778033569,False
development/dev_track_a,61,0.35239492845128656,0.26557504781117897,False
development/dev_track_a,62,0.2968965450333811,0.28654300288702844,False
development/dev_track_a,63,0.3752074235732952,0.30255607310779403,True
development/dev_track_a,64,0.1728139519295784,0.25856728363401943,True
development/dev_track_a,65,0.232600628619413,0.35458933791640607,True
development/dev_track_a,66,0.3840975416167527,0.26049864559641966,False
development/dev_track_a,67,0.19624961384594286,0.23825609072847168,False
development/dev_track_a,68,0.26581830156400355,0.2635530090505557,False
development/dev_track_a,69,0.42554630416432343,0.3799913609290547,False
development/dev_track_a,70,0.15371656985878407,0.17889677373190885,True
development/dev_track_a,71,0.40186056250198354,0.4159651343798514,False
development/dev_track_a,72,0.3300685736121167,0.3416658646577592,True
development/dev_track_a,73,0.38462375044888303,0.29385184949012133,False
development/dev_track_a,74,0.3055737994655751,0.3268722637179872,True
development/dev_track_a,75,0.21962052841748556,0.23753652082406074,False
development/dev_track_a,76,0.27606944186593524,0.2849217835736433,True
development/dev_track_a,77,0.2447081733684365,0.32205940022975643,False
development/dev_track_a,78,0.28426119091241636,0.17043773567567377,False
development/dev_track_a,79,0.33103984662186053,0.4946625367616013,False
development/dev_track_a,80,0.28039018267314486,0.217744395596087,False
development/dev_track_a,81,0.27025905269791334,0.3619089168219461,True
development/dev_track_a,82,0.1731492513344399,0.13011949348172425,True
development/dev_track_a,83,0.36317359419012224,0.46694748715155077,True
development/dev_track_a,84,0.38888927820898606,0.3660737637664758,True
development/dev_track_a,85,0.491507780706539,0.454583769770571,False
development/dev_track_a,86,0.23514923435009938,0.39998128343566713,False
development/dev_track_a,87,0.5171209618362907,0.300379118816053,False
development/dev_track_a,88,0.2792575561896449,0.31122900388491265,True
development/dev_track_a,89,0.45569892039033016,0.3143878036993903,False
development/dev_track_a,90,0.2930315742572117,0.23408714600014555,True
development/dev_track_a,91,0.5489623079123441,0.3885663068263902,False
development/dev_track_a,92,0.4638077137416334,0.3777951595611344,False
development/dev_track_a,93,0.3492319767169927,0.37912604958152557,False
development/dev_track_a,94,0.44840069178553543,0.3099801892750194,False
development/dev_track_a,95,0.3955007832213543,0.3386268289336131,True
development/dev_track_a,96,0.4744780356864968,0.16185611732370733,False
development/dev_track_a,97,0.42848552958735736,0.4057834312060509,True
development/dev_track_a,98,0.2874782064678227,0.3329864160205791,False
development/dev_track_a,99,0.4869266044718212,0.35626740424897796,True
development/dev_track_a,100,0.25438901936231845,0.5844610713033898,True
development/dev_track_a,101,0.19046257837494585,0.3603067857266157,True
development/dev_track_a,102,0.5497237344582876,0.6215451706984992,False
development/dev_track_a,103,0.2668411352228943,0.3085348962782813,False
development/dev_track_a,104,0.32315326090110613,0.18860857826510585,True
development/dev_track_a,105,0.25905614585667647,0.3361519458393256,False
development/dev_track_a,106,0.3676758513773269,0.47187633681568486,False
development/dev_track_a,107,0.35254600532688557,0.2221558218097224,True
development/dev_track_a,108,0.20854548968889047,0.49829515291241266,False
development/dev_track_a,109,0.13521377752053637,0.21922350299899973,False
development/dev_track_a,110,0.30718237592634673,0.23885796121834718,True
development/dev_track_a,111,0.30543413737303415,0.2505955981792269,False
development/dev_track_a,112,0.4470416405131724,0.4164822438129984,False
development/dev_track_a,113,0.3118421236675327,0.4367154264752458,False
development/dev_track_a,114,0.2031137007295676,0.3185745003838971,True
development/dev_track_a,115,0.42606786026539095,0.5032419977035774,True
development/dev_track_a,116,0.36486357987207746,0.5383604852453225,False
development/dev_track_a,117,0.35148695357652016,0.1986226897411017,True
development/dev_track_a,118,0.3961404186525854,0.4474321811750682,False
development/dev_track_a,119,0.3562460026119749,0.35604986924643506,True
development/dev_track_a,120,0.28209628035612516,0.41889523303073556,True
development/dev_track_a,121,0.456841283511193,0.32644208163525,False
development/dev_track_a,122,0.3663894717125171,0.31301341254955817,True
development/dev_track_a,123,0.3783358064038688,0.1819120441261176,True
development/dev_track_a,124,0.3550811466706026,0.3040467320477475,True
development/dev_track_a,125,0.26049932275898735,0.3685575850576017,False
development/dev_track_a,126,0.3145270330727135,0.2958830802431559,False
development/dev_track_a,127,0.34845489318025036,0.5474195117691341,False
development/dev_track_a,128,0.40566728549459086,0.36362195458264435,True
development/dev_track_a,129,0.2977442757979236,0.22221385661837892,False
development/dev_track_a,130,0.5047160755021811,0.2984553367531857,False
development/dev_track_a,131,0.30358517593177997,0.2553936569404228,True
development/dev_track_a,132,0.20308585304729726,0.3508349856037276,True
development/dev_track_a,133,0.5091522120575436,0.38822975827903666,True
development/dev_track_a,134,0.24303788064922682,0.18649821292672397,False
development/dev_track_a,135,0.23119779700965137,0.24426139377135328,True
development/dev_track_a,136,0.34108752880922705,0.4173667135260704,False
development/dev_track_a,137,0.311393187174245,0.34348962801160193,False
development/dev_track_a,138,0.27627678680166895,0.2944043435916495,True
development/dev_track_a,139,0.2654361114919504,0.0569054129612193,True
development/dev_track_a,140,0.3628089972488647,0.24927459870131963,False
development/dev_track_a,141,0.3313669962898108,0.41252279406359466,False
development/dev_track_a,142,0.37956031871190954,0.42587466826500264,False
development/dev_track_a,143,0.40670531892106654,0.32897173641109784,False
development/dev_track_a,144,0.44135152881900896,0.35358330745753447,True
development/dev_track_a,145,0.4791007265438744,0.45541922124595036,True
development/dev_track_a,146,0.3384988372183809,0.2783324114680744,False
development/dev_track_a,147,0.2667013261068302,0.3103585327742434,True
development/dev_track_a,148,0.14221894260258744,0.2191045324174543,False
development/dev_track_a,149,0.26233804744429823,0.4373994604669431,False
development/dev_track_a,150,0.3136803713556734,0.3204549127619339,True
development/dev_track_a,151,0.5166317433887796,0.2889391231291332,True
development/dev_track_a,152,0.21913279639020106,0.22869234347259124,True
development/dev_track_a,153,0.3266742597541592,0.18809211140540877,True
development/dev_track_a,154,0.4946013550347167,0.4928891125688208,True
development/dev_track_a,155,0.2580007109055959,0.23756286893206136,False
development/dev_track_a,156,0.30900594894372546,0.31420091254924454,True
development/dev_track_a,157,0.2848630260574421,0.47759552842606373,True
development/dev_track_a,158,0.3115495016140726,0.4720863751897751,False
development/dev_track_a,159,0.21589837186143748,0.18374482836129138,False
development/dev_track_a,160,0.37217719091220197,0.3128402519156424,True
development/dev_track_a,161,0.44457427501917396,0.38850804895804797,True
development/dev_track_a,162,0.39600183008225126,0.3490675536154663,False
development/dev_track_a,163,0.33796059491620295,0.24944368870993744,True
development/dev_track_a,164,0.3590430160107674,0.27270583769044277,True
development/dev_track_a,165,0.27960641597573066,0.27088910463577703,False
development/dev_track_a,166,0.21295287035949131,0.26832682511217426,False
development/dev_track_a,167,0.44670956017548125,0.34835559924213716,False
development/dev_track_a,168,0.4292225651160207,0.3739871515332564,True
development/dev_track_a,169,0.40718064202162674,0.38448978216118945,False
development/dev_track_a,170,0.20744517362346349,0.24383590409213604,True
development/dev_track_a,171,0.35097270596090574,0.5165993542452687,True
development/dev_track_a,172,0.4070279667289726,0.4374492872925652,False
development/dev_track_a,173,0.31568873431846545,0.3531846089311192,True
development/dev_track_a,174,0.2589322588088847,0.4468381939475117,False
development/dev_track_a,175,0.345650813050683,0.6163499026678507,True
development/dev_track_a,176,0.24848098727622822,0.27460066670575706,True
development/dev_track_a,177,0.3367718435607672,0.3988598175823623,True
development/dev_track_a,178,0.22726362899249894,0.32333865297537717,True
development/dev_track_a,179,0.3174600584327447,0.37412853373220073,False
development/dev_track_a,180,0.0974849453030501,0.3192841928298054,False
development/dev_track_a,181,0.3146900202242929,0.4327309502723463,True
development/dev_track_a,182,0.29908887155257335,0.3412003437910586,True
development/dev_track_a,183,0.33920109975330415,0.34880258197406494,False
development/dev_track_a,184,0.41868630900355,0.3253471165011433,False
development/dev_track_a,185,0.11635531800197553,0.2814318288963489,False
development/dev_track_a,186,0.3217659525345771,0.3377018275103491,False
development/dev_track_a,187,0.5367298435466746,0.5112770262343351,True
development/dev_track_a,188,0.38511574255135833,0.24892339842367858,True
development/dev_track_a,189,0.20217171023969197,0.196386429618201,False
development/dev_track_a,190,0.4463696076965877,0.41236069342996456,True
development/dev_track_a,191,0.3300384110665239,0.4461273703115664,True
development/dev_track_a,192,0.3866563588871295,0.34247052684452495,True
development/dev_track_a,193,0.27244385659803155,0.23709841253905345,True
development/dev_track_a,194,0.23254538591173304,0.20935495972512982,False
development/dev_track_a,195,0.3771400893395111,0.20351245427260187,True
development/dev_track_a,196,0.16712624654416286,0.204206241478706,False
development/dev_track_a,197,0.39754324774130323,0.29930057749152184,True
development/dev_track_a,198,0.40359735987870976,0.2566457599602427,False
development/dev_track_a,199,0.3165975395587298,0.35141195674021525,False
development/dev_track_a,200,0.25630817427156466,0.3541651076514146,True
