split_id,row_index,gest_ngm_glove50_temporal_a,gest_ngm_glove50_temporal_b,label
development/dev_track_a,158,0.1372300494641861,0.13908448081475638,False
development/dev_track_a,159,0.05741634363499134,0.04372885447100337,False
development/dev_track_a,160,0.1324567692275979,0.1558528483431393,True
development/dev_track_a,161,0.1446547553803373,0.1042987735750466,True
development/dev_track_a,162,0.11791121621295668,0.12137261368682578,False
development/dev_track_a,163,0.13235128785119646,0.10603157039853887,True
development/dev_track_a,164,0.21761804031853277,0.09570334004033364,True
development/dev_track_a,165,0.0754328258351772,0.07316880858062885,False
development/dev_track_a,166,0.09127799918730137,0.08108233638519867,False
development/dev_track_a,167,0.11299737228263353,0.11093295512806575,False
development/dev_track_a,168,0.13833102971255984,0.10358638449313644,True
development/dev_track_a,169,0.18109742521024563,0.15738824556587375,False
development/dev_track_a,170,0.09930432683816519,0.12041855457276356,True
development/dev_track_a,171,0.14403420399742942,0.2020884724016376,True
development/dev_track_a,172,0.17104922812883028,0.25988425989064384,False
development/dev_track_a,173,0.07506038982192087,0.10322439676014503,True
development/dev_track_a,174,0.11349330892021692,0.16192987852076737,False
development/dev_track_a,175,0.11128492949659473,0.28512106951341093,True
development/dev_track_a,176,0.0745175009427521,0.050487135986618484,True
development/dev_track_a,177,0.14482333351494867,0.14453986261224241,True
development/dev_track_a,178,0.11107270227007968,0.1010548825537844,True
development/dev_track_a,179,0.09919007912312881,0.11057072524919309,False
development/dev_track_a,180,0.04783040594557271,0.09785939929485345,False
development/dev_track_a,181,0.10674118307427032,0.15912779102421862,True
development/dev_track_a,182,0.10849998974711204,0.1424171753882813,True
development/dev_track_a,183,0.12305870198640374,0.11933245268039765,False
development/dev_track_a,184,0.2066455066944518,0.111515986616136,False
development/dev_track_a,185,0.08690101846872492,0.10708722472793131,False
development/dev_track_a,186,0.11083769560663095,0.0945039724639034,False
development/dev_track_a,187,0.15550946354898063,0.13602690129535777,True
development/dev_track_a,188,0.09434364165514839,0.06952684152846098,True
development/dev_track_a,189,0.07303967466106283,0.11525451046987652,False
development/dev_track_a,190,0.1644433378099466,0.13525894575221706,True
development/dev_track_a,191,0.1221717105293883,0.12037149546308758,True
development/dev_track_a,192,0.1726482052414735,0.14997734789250672,True
development/dev_track_a,193,0.09423247412527969,0.1578267616634865,True
development/dev_track_a,194,0.09812394088618023,0.0699894529777807,False
development/dev_track_a,195,0.12391512079235534,0.07263810195751404,True
development/dev_track_a,196,0.06111157031701433,0.07010460544712874,False
development/dev_track_a,197,0.12191983264850015,0.11690856466063644,True
development/dev_track_a,198,0.14063093100095464,0.08277775456062864,False
development/dev_track_a,199,0.10238898557967348,0.1482316663803896,False
development/dev_track_a,200,0.10518619355708352,0.12041106097713171,True
