split_id,row_index,gest_spectral_glove50_spatial_a,gest_spectral_glove50_spatial_b,label
development/dev_track_a,70,0.7124175176122763,0.8136990292431081,True
development/dev_track_a,71,0.8820974967363481,0.9999998807907247,False
development/dev_track_a,72,0.8343027431603977,0.8052716371255152,True
development/dev_track_a,73,0.8079518308696948,0.7521043715352569,False
development/dev_track_a,74,0.8878032102819431,0.9414663349708136,True
development/dev_track_a,75,0.7198924160131912,0.6888513339935143,False
development/dev_track_a,76,0.999999821186087,0.7787900698906155,True
development/dev_track_a,77,0.8738626988097788,0.8605637716574941,False
development/dev_track_a,78,0.802241944999463,0.7780306007825613,False
development/dev_track_a,79,0.8642558021240471,0.9252815335653384,False
development/dev_track_a,80,0.9002318501196086,0.9027594443846412,False
development/dev_track_a,81,0.9999999403953606,1.0,True
development/dev_track_a,82,0.8157286863650457,0.8749753981858017,True
development/dev_track_a,83,0.7702966469349489,0.9253316014609811,True
development/dev_track_a,84,0.8700023448464459,0.9999998807907247,True
development/dev_track_a,85,0.999999821186087,0.8424816915414701,False
development/dev_track_a,86,0.8602016734836491,0.9999998807907247,False
development/dev_track_a,87,0.9602371501639902,0.8626039191956616,False
development/dev_track_a,88,0.8256238310785495,0.7739855916517268,True
development/dev_track_a,89,0.9999998807907247,0.9999999403953606,False
development/dev_track_a,90,0.7381849601048278,0.8998686790622855,True
development/dev_track_a,91,0.9644856495278299,0.827915619139934,False
development/dev_track_a,92,0.897840810079478,1.0,False
development/dev_track_a,93,0.843696970498923,0.9999997615814493,False
development/dev_track_a,94,0.8053502076446762,0.8513686834134241,False
development/dev_track_a,95,0.9999998807907247,0.999999821186087,True
development/dev_track_a,96,0.8680352051237119,0.8680352051237119,False
development/dev_track_a,97,1.0,0.9999998807907247,True
development/dev_track_a,98,0.799857282655563,0.999999821186087,False
development/dev_track_a,99,0.8201996302366698,0.9031864520089088,True
development/dev_track_a,100,0.917466292683328,0.9106714831982275,True
development/dev_track_a,101,0.8125614747331769,0.8746746331841191,True
development/dev_track_a,102,0.8574983051421279,0.9999999403953606,False
development/dev_track_a,103,0.8736339958150392,0.805845641392989,False
development/dev_track_a,104,0.793594802189493,0.874763734652775,True
development/dev_track_a,105,0.999999821186087,0.8770613816903374,False
development/dev_track_a,106,0.8795081520666895,0.848576444557137,False
development/dev_track_a,107,0.7951095348465997,0.8131925090321888,True
development/dev_track_a,108,0.6051072352996784,0.8133034928675302,False
development/dev_track_a,109,0.8596791196251965,0.868104771601585,False
development/dev_track_a,110,0.9999999403953606,0.999999821186087,True
development/dev_track_a,111,0.840484816970251,0.7790465022270081,False
development/dev_track_a,112,0.9093077886929763,0.8705102359640317,False
development/dev_track_a,113,0.7915177469540999,0.8449221941875119,False
development/dev_track_a,114,0.6542951876765266,0.8522205528950032,True
development/dev_track_a,115,0.9149254065840952,0.9453539317424379,True
development/dev_track_a,116,0.8302937352307158,0.7745117679529342,False
development/dev_track_a,117,0.9999998807907193,0.7782146466842518,True
development/dev_track_a,118,1.0,0.8480233044610453,False
development/dev_track_a,119,0.9274436365168696,0.8905073004053843,True
development/dev_track_a,120,0.8272283180219953,0.8556302361929136,True
development/dev_track_a,121,0.7454167311886869,0.8394068670979896,False
development/dev_track_a,122,0.8025542019275321,0.8872888155407436,True
development/dev_track_a,123,0.7744831115623579,0.7706162606935191,True
development/dev_track_a,124,0.7977448942965395,0.7839128632649346,True
development/dev_track_a,125,0.7374974206093048,0.756455927317628,False
development/dev_track_a,126,0.7499760687379755,0.6519441423482725,False
development/dev_track_a,127,0.9051582926323065,0.9689064062945358,False
development/dev_track_a,128,0.9999998807907247,0.8211164687733091,True
development/dev_track_a,129,0.7412238429517933,0.7635647936386116,False
development/dev_track_a,130,0.999999821186087,0.8587829638978286,False
development/dev_track_a,131,0.8501689612664031,0.8539748961955432,True
development/dev_track_a,132,0.7868691936887272,0.8525040921563992,True
development/dev_track_a,133,0.9999998807907247,0.839106996165872,True
development/dev_track_a,134,0.8714805994652988,0.791445280141201,False
development/dev_track_a,135,0.8102530950157004,0.8576791371298366,True
development/dev_track_a,136,0.9999998807907247,0.8398563456706589,False
development/dev_track_a,137,0.9999998807907247,0.8797143245083899,False
development/dev_track_a,138,0.8111015187380888,0.8477956238036605,True
development/dev_track_a,139,0.81659372847155,1.0,True
development/dev_track_a,140,0.8658848564762048,0.878651454609459,False
development/dev_track_a,141,0.8158564191035724,0.999999821186087,False
development/dev_track_a,142,0.890683067955605,0.8680228748294264,False
development/dev_track_a,143,0.7790718341980178,0.779610362099366,False
development/dev_track_a,144,0.7840555567675165,0.999999821186087,True
development/dev_track_a,145,0.8837466974560383,0.8504758655457657,True
development/dev_track_a,146,0.9155635288021862,0.9999998807907193,False
development/dev_track_a,147,0.890008164643268,0.8823031327363094,True
development/dev_track_a,148,0.7113657341759522,0.6549120956764107,False
development/dev_track_a,149,0.7324742993743063,0.7702369367793874,False
development/dev_track_a,150,0.8866016403911542,0.8680464782659437,True
development/dev_track_a,151,0.8240940079633008,0.7176547646522522,True
development/dev_track_a,152,0.9555136614425586,1.0,True
development/dev_track_a,153,0.747104957872335,0.8060329076032112,True
development/dev_track_a,154,0.8974149349433261,0.8773600605297016,True
development/dev_track_a,155,0.8478421750256807,0.9088632573052338,False
development/dev_track_a,156,0.7811752222567532,0.8623744927421529,True
development/dev_track_a,157,0.9054488652409476,0.8554266777380316,True
development/dev_track_a,158,0.8437021561024003,0.9999998807907247,False
development/dev_track_a,159,0.8324193558193022,0.7919389257503836,False
development/dev_track_a,160,0.9999999403953606,0.9024795947981138,True
development/dev_track_a,161,0.869792834545036,0.9555136614425586,True
development/dev_track_a,162,0.8019666311780654,0.8575802019142864,False
development/dev_track_a,163,0.8741779998434798,0.8469969630241394,True
development/dev_track_a,164,0.9999998807907247,0.7309324901740272,True
development/dev_track_a,165,0.7206620740495889,0.9182410933684,False
development/dev_track_a,166,0.9999998211860781,0.8962736787632911,False
development/dev_track_a,167,0.8033173318723045,0.8225935312994085,False
development/dev_track_a,168,0.8773698356902795,0.8507930725340219,True
development/dev_track_a,169,0.8868347541290815,0.864598588395287,False
development/dev_track_a,170,0.8752815201710764,0.8697121739387512,True
development/dev_track_a,171,0.9299840414543102,0.9310926877149716,True
development/dev_track_a,172,0.9156866770164159,0.8661917607555675,False
development/dev_track_a,173,0.9999998807907247,0.9044410104225862,True
development/dev_track_a,174,0.9076285472359005,0.9220727775010136,False
development/dev_track_a,175,0.8403781842734594,0.9999998807907247,True
development/dev_track_a,176,0.7693239129395588,0.8370286420549581,True
development/dev_track_a,177,0.7388759566693358,0.8320391378356055,True
development/dev_track_a,178,0.7736248643845481,0.7736248643845481,True
development/dev_track_a,179,0.8291413987706424,0.8643833560486608,False
development/dev_track_a,180,0.7563109688388147,0.8323278030958411,False
development/dev_track_a,181,0.8030473824682972,0.83677329578718,True
development/dev_track_a,182,0.999999821186087,0.7808485888423218,True
development/dev_track_a,183,0.8577962091212024,0.8300601446556872,False
development/dev_track_a,184,1.0,0.9438623852893847,False
development/dev_track_a,185,0.9019003031372662,0.7561649970811609,False
development/dev_track_a,186,0.8972016038178457,0.9160453777259138,False
development/dev_track_a,187,0.9999998807907247,0.999999821186087,True
development/dev_track_a,188,0.8696624195978141,0.8265276161995392,True
development/dev_track_a,189,0.8350169259289592,0.8303254448979562,False
development/dev_track_a,190,0.8510988532186922,0.892123175606349,True
development/dev_track_a,191,0.8666542768478394,0.8530816523384078,True
development/dev_track_a,192,0.999999821186087,0.7634836717267428,True
development/dev_track_a,193,0.9185273148384911,0.763692943609602,True
development/dev_track_a,194,0.878651454609459,0.9999999403953606,False
development/dev_track_a,195,1.0,0.7654034635184145,True
development/dev_track_a,196,0.34031655307810865,0.518490998834909,False
development/dev_track_a,197,0.9999998807907247,0.7841030616637394,True
development/dev_track_a,198,0.7665770928171762,0.890628172084311,False
development/dev_track_a,199,0.8479860010163783,0.7537877853169697,False
development/dev_track_a,200,0.8452107494818271,0.8631221815202019,True
