split_id,row_index,gest_spectral_glove50_temporal_a,gest_spectral_glove50_temporal_b,label
development/dev_track_a,60,0.6948488804219123,0.6756241863299072,False
development/dev_track_a,61,0.6117665059386717,0.5768494625134734,False
development/dev_track_a,62,0.7373413445749704,0.5178064824966707,False
development/dev_track_a,63,0.784788834475589,0.524214942316683,True
development/dev_track_a,64,0.4352437351803656,0.4903239537739427,True
development/dev_track_a,65,0.3980281136889696,0.8037195483369105,True
development/dev_track_a,66,0.8878324088522249,0.5528187520107926,False
development/dev_track_a,67,0.8352738612810209,0.9028187644668003,False
development/dev_track_a,68,0.5889714861316167,0.4874856943201567,False
development/dev_track_a,69,0.6309087275374087,0.6804508550581414,False
development/dev_track_a,70,0.46860549380703187,0.5058649503583309,True
development/dev_track_a,71,0.6727408321386671,0.7771712365779574,False
development/dev_track_a,72,0.8010755263398165,0.6291838333649614,True
development/dev_track_a,73,0.5825976664404873,0.5564861799867428,False
development/dev_track_a,74,0.5415312015701508,0.4905119866951232,True
development/dev_track_a,75,0.5440860758072951,0.5743261064882674,False
development/dev_track_a,76,0.800000529409388,0.5052444402787675,True
development/dev_track_a,77,0.41756906022122864,0.8039345877878512,False
development/dev_track_a,78,0.5356101028106617,0.3661124734621911,False
development/dev_track_a,79,0.610324115945684,1.038050712772814,False
development/dev_track_a,80,0.4826627459118629,0.5288034144122851,False
development/dev_track_a,81,0.8585950260114167,0.9228026735364929,True
development/dev_track_a,82,0.331639476855119,0.22893868853687058,True
development/dev_track_a,83,0.5632234412357476,0.7878386871214427,True
development/dev_track_a,84,0.9556844314607689,0.6197930201510553,True
development/dev_track_a,85,0.8576306801818143,0.5537428788893116,False
development/dev_track_a,86,0.8291155589010958,0.7141229667894646,False
development/dev_track_a,87,0.737158279318123,0.8030379184099665,False
development/dev_track_a,88,0.7406005429070764,0.9061260109294863,True
development/dev_track_a,89,0.7437339198622179,0.9028231942127872,False
development/dev_track_a,90,0.4999349207388497,0.58934530987335,True
development/dev_track_a,91,0.8353517151542257,0.6749002986094775,False
development/dev_track_a,92,0.8019818528373484,0.8529493223917917,False
development/dev_track_a,93,0.903643933543701,1.0534099944660156,False
development/dev_track_a,94,0.6575613312468115,0.8744751141609794,False
development/dev_track_a,95,0.6268346927546873,0.6862145288353687,True
development/dev_track_a,96,0.9256164053723605,0.3595321322278935,False
development/dev_track_a,97,0.845000264207855,0.9855116342941355,True
development/dev_track_a,98,0.7148115080928595,0.7654220320651167,False
development/dev_track_a,99,0.9351027659616344,0.7872325596862375,True
development/dev_track_a,100,0.631849229849499,0.7363178680877617,True
development/dev_track_a,101,0.21233778369835268,0.3970790281703568,True
development/dev_track_a,102,0.7942402218526102,0.8306119792264887,False
development/dev_track_a,103,0.4143795154012383,0.5359232051046806,False
development/dev_track_a,104,0.7745344330771221,0.41749771517870754,True
development/dev_track_a,105,0.7422317090139071,0.9581630805620395,False
development/dev_track_a,106,0.6424461796936181,0.7945185192193291,False
development/dev_track_a,107,0.455873447242244,0.7458358079037991,True
development/dev_track_a,108,0.33938489235391467,1.0904625256369456,False
development/dev_track_a,109,0.7432889862471624,0.5486463635026277,False
development/dev_track_a,110,0.46751067328123147,0.900531937295561,True
development/dev_track_a,111,0.7373934237015334,0.7301142253241661,False
development/dev_track_a,112,0.7783274742907861,0.7831339659252,False
development/dev_track_a,113,0.5215422837406635,0.475649793272265,False
development/dev_track_a,114,0.5821679336106722,0.6963456647290813,True
development/dev_track_a,115,0.8976165406493829,0.91455382391719,True
development/dev_track_a,116,0.7761622949365607,1.0410307661442455,False
development/dev_track_a,117,0.6814511632660949,0.4332266993937429,True
development/dev_track_a,118,0.7657517248517781,0.7318216232898573,False
development/dev_track_a,119,0.29794139965855765,1.010061532033787,True
development/dev_track_a,120,0.8316994780036514,0.9394368721437093,True
development/dev_track_a,121,0.42670157604323217,0.6305304017953466,False
development/dev_track_a,122,0.9425701769411455,0.49035146747034913,True
development/dev_track_a,123,0.11228447980638764,0.13626078666483682,True
development/dev_track_a,124,0.6688992507848641,0.5406974513444667,True
development/dev_track_a,125,0.5151911866964387,0.2782090293614593,False
development/dev_track_a,126,0.49034334695069,0.5964423193982452,False
development/dev_track_a,127,0.8779930853467074,0.7966089411801236,False
development/dev_track_a,128,0.7777950271494481,0.6665138945428163,True
development/dev_track_a,129,0.36920365359329205,0.7033766229147215,False
development/dev_track_a,130,0.7138380760810271,0.779593146741202,False
development/dev_track_a,131,0.8506334611587377,0.6024417474223721,True
development/dev_track_a,132,0.5531526213579927,0.7795508843440512,True
development/dev_track_a,133,0.8954064822871728,0.6965543361344579,True
development/dev_track_a,134,0.7806847255218525,0.6375923261268214,False
development/dev_track_a,135,0.8021519115816469,0.7636896350481528,True
development/dev_track_a,136,0.8248244690863245,0.6888783927944435,False
development/dev_track_a,137,0.8768422117476725,0.968783640095071,False
development/dev_track_a,138,0.5504977264968247,0.5506996736448634,True
development/dev_track_a,139,0.6552294869618622,0.4289082278218309,True
development/dev_track_a,140,0.7755788221298058,0.4152382321173134,False
development/dev_track_a,141,0.8085125831656863,0.6536260891900215,False
development/dev_track_a,142,0.8138903457919686,0.9385636150312789,False
development/dev_track_a,143,0.9016229051818593,0.8928572962056425,False
development/dev_track_a,144,0.9547596334970462,0.5661557744504764,True
development/dev_track_a,145,0.7061474555091491,0.8112297941821482,True
development/dev_track_a,146,0.5948436568098444,0.5368249627278118,False
development/dev_track_a,147,0.7049867873389161,0.7096389632159799,True
development/dev_track_a,148,0.22332223745231167,0.37331663182877806,False
development/dev_track_a,149,0.642626367800782,0.5241612736470421,False
development/dev_track_a,150,1.0601993484846355,0.4758509629826708,True
development/dev_track_a,151,1.0767044193667341,0.748901955350389,True
development/dev_track_a,152,0.4262873789695551,0.48570195833183755,True
development/dev_track_a,153,0.5245434478678889,0.23945573456370964,True
development/dev_track_a,154,0.8901729452189835,0.849360366218161,True
development/dev_track_a,155,0.8814073698690267,0.7508202483471177,False
development/dev_track_a,156,0.38553747572418406,0.7863934124552655,True
development/dev_track_a,157,0.008507582405148035,0.06796003640712632,True
development/dev_track_a,158,0.4032823343928381,0.5735097769637416,False
development/dev_track_a,159,0.4770124493334968,0.6827081250771784,False
development/dev_track_a,160,0.6830192557460493,0.9412330383056687,True
development/dev_track_a,161,0.7422710876369227,0.9228899414025603,True
development/dev_track_a,162,0.7347876441348801,0.8805521549808578,False
development/dev_track_a,163,0.68567513792545,0.36865635232848115,True
development/dev_track_a,164,0.8350847140527987,0.8196194726633504,True
development/dev_track_a,165,0.46264864007270173,0.5463228488817992,False
development/dev_track_a,166,0.9103199697008661,0.7185828377216477,False
development/dev_track_a,167,0.3777319704173188,0.4135056858677372,False
development/dev_track_a,168,0.829680930032863,0.7944762063219313,True
development/dev_track_a,169,0.9702383527536514,0.6834262827128954,False
development/dev_track_a,170,0.9789961895674608,0.9432464776836296,True
development/dev_track_a,171,0.8744428625122399,0.8698586201526056,True
development/dev_track_a,172,0.8446752084130191,1.1335167711242118,False
development/dev_track_a,173,0.5861239374764748,0.5653014147417607,True
development/dev_track_a,174,0.9973792342866248,0.700575741404231,False
development/dev_track_a,175,0.6757321060734393,0.6988423152907736,True
development/dev_track_a,176,0.6552354869150158,0.7137063094867341,True
development/dev_track_a,177,0.8496889823218599,0.9589954426670281,True
development/dev_track_a,178,0.5941872800993392,0.798743485005491,True
development/dev_track_a,179,0.8083705933235513,0.7691035963732408,False
development/dev_track_a,180,0.503827734318167,0.6913045254420643,False
development/dev_track_a,181,0.7014099038558325,0.6856680358042956,True
development/dev_track_a,182,0.551051195595475,0.8787827566506353,True
development/dev_track_a,183,0.5960357499744934,1.015179279666557,False
development/dev_track_a,184,1.6811781949401974,0.7952060599571077,False
development/dev_track_a,185,0.644318165008663,0.7437052588125629,False
development/dev_track_a,186,0.6764815356190861,0.9664474990747778,False
development/dev_track_a,187,0.44344462240787175,0.7669608234909662,True
development/dev_track_a,188,0.7421577707107593,0.5483555445775936,True
development/dev_track_a,189,0.5291068146555609,0.7055159552650514,False
development/dev_track_a,190,0.7694543932290762,0.80339967962388,True
development/dev_track_a,191,0.6409558312563269,0.6651203292397498,True
development/dev_track_a,192,0.8900186077575833,0.7899839051371362,True
development/dev_track_a,193,0.8160207982622967,0.7821860951808225,True
development/dev_track_a,194,0.34432239515144897,0.4831766969956134,False
development/dev_track_a,195,0.9626497742982663,0.43887158573955115,True
development/dev_track_a,196,0.18629105670918,0.2639106778749388,False
development/dev_track_a,197,0.814511399499356,0.5355376497886197,True
development/dev_track_a,198,0.5768837182261428,0.7742257113663747,False
development/dev_track_a,199,0.6398745740912333,0.421336969212595,False
development/dev_track_a,200,0.6871104407125196,0.6626274682423645,True
