split_id,row_index,gest_ngm_glove300_temporal_a,gest_ngm_glove300_temporal_b,label
development/dev_track_a,121,0.06338494527948406,0.06695099192768013,False
development/dev_track_a,122,0.05325814449212745,0.08500824118667225,True
development/dev_track_a,123,0.05507820388500744,0.03307756897361883,True
development/dev_track_a,124,0.04487284227868668,0.01811263326446956,True
development/dev_track_a,125,0.037459603350622546,0.05948752041924505,False
development/dev_track_a,126,0.04198669184015319,0.04735977338791937,False
development/dev_track_a,127,0.07764941839913966,0.07633984432699896,False
development/dev_track_a,128,0.07847327531708227,0.05813116926065899,True
development/dev_track_a,129,0.05340509632378461,0.05806801006839128,False
development/dev_track_a,130,0.0827109695444487,0.04820632925740138,False
development/dev_track_a,131,0.051774752726493296,0.014253197819324928,True
development/dev_track_a,132,0.022200233673237077,0.07452714519934314,True
development/dev_track_a,133,0.10081163250821533,0.07526493233478117,True
development/dev_track_a,134,0.05424513087532139,0.058249103422442515,False
development/dev_track_a,135,0.04875966844059156,0.06556389589605446,True
development/dev_track_a,136,0.053541622956304186,0.07093714279983383,False
development/dev_track_a,137,0.04605826255872627,0.0878995418133744,False
development/dev_track_a,138,0.030094637643024495,0.03859495772011937,True
development/dev_track_a,139,0.03651286356497031,0.01623536440146733,True
development/dev_track_a,140,0.06358764049310106,0.051704784323153646,False
development/dev_track_a,141,0.06498069817614927,0.05981790946829561,False
development/dev_track_a,142,0.06144292826973426,0.07929482301665564,False
development/dev_track_a,143,0.09140724380144369,0.07931421694592691,False
development/dev_track_a,144,0.07405026171079605,0.03825041942622296,True
development/dev_track_a,145,0.08552109785338319,0.083575012688087,True
development/dev_track_a,146,0.06067533830560935,0.06459720601529813,False
development/dev_track_a,147,0.03530146490600762,0.09092453536708164,True
development/dev_track_a,148,0.02265790870120667,0.03009908053447671,False
development/dev_track_a,149,0.04117773982905709,0.06844768460628108,False
development/dev_track_a,150,0.060568404807052195,0.055818583659869574,True
development/dev_track_a,151,0.11964611888440921,0.048665340282199814,True
development/dev_track_a,152,0.04391561665651794,0.04393916055925819,True
development/dev_track_a,153,0.04080631247158728,0.0716071767001822,True
development/dev_track_a,154,0.08012114583229199,0.07672745425096754,True
development/dev_track_a,155,0.03289505056661557,0.04200398114412071,False
development/dev_track_a,156,0.045892816954994226,0.07212140874702758,True
development/dev_track_a,157,0.04372260382139589,0.07487546952837924,True
development/dev_track_a,158,0.04478230726382943,0.0538827224136711,False
development/dev_track_a,159,0.02320543432149046,0.01266201702742744,False
development/dev_track_a,160,0.061491103411323064,0.057376415345112175,True
development/dev_track_a,161,0.06172951681463578,0.04930650926885421,True
development/dev_track_a,162,0.07025089221588508,0.07137057867034592,False
development/dev_track_a,163,0.07525268048719105,0.06608721612603134,True
development/dev_track_a,164,0.06452260623255791,0.058808474474461477,True
development/dev_track_a,165,0.0357183413085212,0.03229271383663584,False
development/dev_track_a,166,0.035848700380691614,0.022554029743304824,False
development/dev_track_a,167,0.06807260911598291,0.06061228261453883,False
development/dev_track_a,168,0.07812128291757216,0.038202735169288765,True
development/dev_track_a,169,0.10371581878043067,0.07986825948827976,False
development/dev_track_a,170,0.05271782230986559,0.057423288175221895,True
development/dev_track_a,171,0.07708007519207959,0.12775970879077625,True
development/dev_track_a,172,0.06311225050007345,0.19197488986899555,False
development/dev_track_a,173,0.05481954806280603,0.046323392985364704,True
development/dev_track_a,174,0.051793824676933393,0.057113216837271504,False
development/dev_track_a,175,0.06352705938336864,0.2015464152099706,True
development/dev_track_a,176,0.03256156730494346,0.03359418131189829,True
development/dev_track_a,177,0.04731548373594227,0.07395665470786958,True
development/dev_track_a,178,0.047546184758125005,0.030808641234955005,True
development/dev_track_a,179,0.04993194673234901,0.03898278954810301,False
development/dev_track_a,180,0.03022883898003363,0.037030324716913816,False
development/dev_track_a,181,0.048950948654440725,0.07546774385551454,True
development/dev_track_a,182,0.06219372294731504,0.07453258164160345,True
development/dev_track_a,183,0.06719667620499829,0.06549286000328686,False
development/dev_track_a,184,0.10154357991416896,0.05552874548088448,False
development/dev_track_a,185,0.05984949555504218,0.062122549645297495,False
development/dev_track_a,186,0.040578025745993083,0.047704074447101855,False
development/dev_track_a,187,0.07425904171517035,0.07642371296697403,True
development/dev_track_a,188,0.06522667449359763,0.029520433754692633,True
development/dev_track_a,189,0.03807205133844882,0.06829459549933851,False
development/dev_track_a,190,0.08090867667573325,0.06245713676477406,True
development/dev_track_a,191,0.06685914342896714,0.07919168177949328,True
development/dev_track_a,192,0.08519904992030136,0.07379569402578384,True
development/dev_track_a,193,0.030168173703341572,0.05658277446420188,True
development/dev_track_a,194,0.05041643178345967,0.022837339204694555,False
development/dev_track_a,195,0.051059884053794934,0.04604542144256584,True
development/dev_track_a,196,0.012341449232601455,0.03575288047128035,False
development/dev_track_a,197,0.07038174129783041,0.05799810573496379,True
development/dev_track_a,198,0.04578022545255674,0.059104365653434784,False
development/dev_track_a,199,0.05498152034056067,0.04423246820076032,False
development/dev_track_a,200,0.034133336895443685,0.061485916982031166,True
