split_id,row_index,bleurt_a,bleurt_b,label
development/dev_track_a,55,0.2825440466403961,0.32786881923675537,False
development/dev_track_a,56,0.39750561118125916,0.36992573738098145,False
development/dev_track_a,57,0.3725454807281494,0.3487323224544525,True
development/dev_track_a,58,0.314034640789032,0.39604148268699646,True
development/dev_track_a,59,0.3481462597846985,0.3205331861972809,True
development/dev_track_a,60,0.22052529454231262,0.30588892102241516,False
development/dev_track_a,61,0.30827397108078003,0.37443119287490845,False
development/dev_track_a,62,0.3076629638671875,0.3650117516517639,False
development/dev_track_a,63,0.3277796506881714,0.2662500739097595,True
development/dev_track_a,64,0.2921735644340515,0.38550230860710144,True
development/dev_track_a,65,0.31682947278022766,0.3421618938446045,True
development/dev_track_a,66,0.37441569566726685,0.4166647791862488,False
development/dev_track_a,67,0.26545584201812744,0.2910115718841553,False
development/dev_track_a,68,0.35534757375717163,0.42121750116348267,False
development/dev_track_a,69,0.39343029260635376,0.3612408936023712,False
development/dev_track_a,70,0.27020469307899475,0.29897207021713257,True
development/dev_track_a,71,0.4041326642036438,0.38640573620796204,False
development/dev_track_a,72,0.18247725069522858,0.2739735245704651,True
development/dev_track_a,73,0.33963555097579956,0.2810247540473938,False
development/dev_track_a,74,0.2817333936691284,0.2842276990413666,True
development/dev_track_a,75,0.2583760917186737,0.21062994003295898,False
development/dev_track_a,76,0.3289782702922821,0.36146068572998047,True
development/dev_track_a,77,0.26967653632164,0.3077104985713959,False
development/dev_track_a,78,0.22160351276397705,0.2256912738084793,False
development/dev_track_a,79,0.37050262093544006,0.3172125220298767,False
development/dev_track_a,80,0.3454434871673584,0.2760617136955261,False
development/dev_track_a,81,0.2600230574607849,0.30527544021606445,True
development/dev_track_a,82,0.2869338393211365,0.30378878116607666,True
development/dev_track_a,83,0.3614911437034607,0.21507017314434052,True
development/dev_track_a,84,0.3896629810333252,0.34792253375053406,True
development/dev_track_a,85,0.38461071252822876,0.394710510969162,False
development/dev_track_a,86,0.38873496651649475,0.2565959393978119,False
development/dev_track_a,87,0.2958999276161194,0.3019803464412689,False
development/dev_track_a,88,0.358840674161911,0.21366506814956665,True
development/dev_track_a,89,0.34250688552856445,0.29427868127822876,False
development/dev_track_a,90,0.3300109803676605,0.27833372354507446,True
development/dev_track_a,91,0.31803417205810547,0.34137576818466187,False
development/dev_track_a,92,0.3654584288597107,0.36033469438552856,False
development/dev_track_a,93,0.31815433502197266,0.25431132316589355,False
development/dev_track_a,94,0.30962419509887695,0.28261882066726685,False
development/dev_track_a,95,0.3913930654525757,0.3037843704223633,True
development/dev_track_a,96,0.3599058985710144,0.3244757652282715,False
development/dev_track_a,97,0.282937228679657,0.33947277069091797,True
development/dev_track_a,98,0.2506179213523865,0.33473318815231323,False
development/dev_track_a,99,0.3897165060043335,0.28136318922042847,True
development/dev_track_a,100,0.32741641998291016,0.3991056978702545,True
development/dev_track_a,101,0.4073091149330139,0.38112038373947144,True
development/dev_track_a,102,0.3098543584346771,0.35773831605911255,False
development/dev_track_a,103,0.25205811858177185,0.28840434551239014,False
development/dev_track_a,104,0.36773669719696045,0.26367390155792236,True
development/dev_track_a,105,0.2687298059463501,0.28370267152786255,False
development/dev_track_a,106,0.24048715829849243,0.22978496551513672,False
development/dev_track_a,107,0.418259859085083,0.39248400926589966,True
development/dev_track_a,108,0.35876935720443726,0.15608613193035126,False
development/dev_track_a,109,0.255908727645874,0.26885777711868286,False
development/dev_track_a,110,0.2977196276187897,0.390199214220047,True
development/dev_track_a,111,0.3013666272163391,0.30684995651245117,False
development/dev_track_a,112,0.32718777656555176,0.3635360598564148,False
development/dev_track_a,113,0.32694530487060547,0.36411529779434204,False
development/dev_track_a,114,0.3578883707523346,0.2665324807167053,True
development/dev_track_a,115,0.27446919679641724,0.3591073155403137,True
development/dev_track_a,116,0.26164135336875916,0.3036668002605438,False
development/dev_track_a,117,0.3501895070075989,0.372178316116333,True
development/dev_track_a,118,0.38346830010414124,0.3305518627166748,False
development/dev_track_a,119,0.26350921392440796,0.3091619908809662,True
development/dev_track_a,120,0.32158222794532776,0.41328978538513184,True
development/dev_track_a,121,0.3414354622364044,0.3331446647644043,False
development/dev_track_a,122,0.476654589176178,0.35188546776771545,True
development/dev_track_a,123,0.29239171743392944,0.2876978814601898,True
development/dev_track_a,124,0.33088409900665283,0.28340110182762146,True
development/dev_track_a,125,0.34344035387039185,0.34228456020355225,False
development/dev_track_a,126,0.3142372667789459,0.2896798849105835,False
development/dev_track_a,127,0.4162490963935852,0.36053258180618286,False
development/dev_track_a,128,0.28101882338523865,0.342520534992218,True
development/dev_track_a,129,0.3379868268966675,0.26234111189842224,False
development/dev_track_a,130,0.3528568744659424,0.37541061639785767,False
development/dev_track_a,131,0.25893765687942505,0.36868369579315186,True
development/dev_track_a,132,0.3366774916648865,0.33726489543914795,True
development/dev_track_a,133,0.4248822331428528,0.3869035840034485,True
development/dev_track_a,134,0.30655956268310547,0.22448980808258057,False
development/dev_track_a,135,0.3938111662864685,0.3927171230316162,True
development/dev_track_a,136,0.3896958827972412,0.4233410358428955,False
development/dev_track_a,137,0.32531848549842834,0.3638693392276764,False
development/dev_track_a,138,0.3723353147506714,0.2613316476345062,True
development/dev_track_a,139,0.2702811062335968,0.26972636580467224,True
development/dev_track_a,140,0.20055949687957764,0.273714542388916,False
development/dev_track_a,141,0.3014695644378662,0.35457026958465576,False
development/dev_track_a,142,0.27912747859954834,0.3366684913635254,False
development/dev_track_a,143,0.3378756046295166,0.3739203214645386,False
development/dev_track_a,144,0.24395041167736053,0.4083234667778015,True
development/dev_track_a,145,0.21799764037132263,0.39154529571533203,True
development/dev_track_a,146,0.25402429699897766,0.29879218339920044,False
development/dev_track_a,147,0.3982051908969879,0.3902888298034668,True
development/dev_track_a,148,0.35635316371917725,0.3085409998893738,False
development/dev_track_a,149,0.30459827184677124,0.2744399309158325,False
development/dev_track_a,150,0.32397162914276123,0.30910807847976685,True
development/dev_track_a,151,0.2570718228816986,0.3374730348587036,True
development/dev_track_a,152,0.19181713461875916,0.2455333173274994,True
development/dev_track_a,153,0.34547173976898193,0.2908485531806946,True
development/dev_track_a,154,0.29460906982421875,0.346595823764801,True
development/dev_track_a,155,0.32307004928588867,0.22558248043060303,False
development/dev_track_a,156,0.30449676513671875,0.2726896107196808,True
development/dev_track_a,157,0.3674011826515198,0.3463893532752991,True
development/dev_track_a,158,0.35441356897354126,0.36684882640838623,False
development/dev_track_a,159,0.36913803219795227,0.20524221658706665,False
development/dev_track_a,160,0.4366109371185303,0.3602028489112854,True
development/dev_track_a,161,0.4172201156616211,0.4265485405921936,True
development/dev_track_a,162,0.30700480937957764,0.296320378780365,False
development/dev_track_a,163,0.3683719038963318,0.3368527293205261,True
development/dev_track_a,164,0.2721947431564331,0.29910826683044434,True
development/dev_track_a,165,0.4085560441017151,0.269220232963562,False
development/dev_track_a,166,0.29331114888191223,0.2810441255569458,False
development/dev_track_a,167,0.289539098739624,0.24485793709754944,False
development/dev_track_a,168,0.27758029103279114,0.22228609025478363,True
development/dev_track_a,169,0.23932740092277527,0.41130656003952026,False
development/dev_track_a,170,0.30569857358932495,0.35451626777648926,True
development/dev_track_a,171,0.32055485248565674,0.3904235363006592,True
development/dev_track_a,172,0.24769607186317444,0.383531391620636,False
development/dev_track_a,173,0.35187435150146484,0.3973779082298279,True
development/dev_track_a,174,0.403273344039917,0.31444934010505676,False
development/dev_track_a,175,0.4436238408088684,0.382666677236557,True
development/dev_track_a,176,0.3320351839065552,0.3183854818344116,True
development/dev_track_a,177,0.3558475971221924,0.36450397968292236,True
development/dev_track_a,178,0.2903181314468384,0.30530521273612976,True
development/dev_track_a,179,0.22570449113845825,0.2579849064350128,False
development/dev_track_a,180,0.365109920501709,0.35880613327026367,False
development/dev_track_a,181,0.3692488968372345,0.36214643716812134,True
development/dev_track_a,182,0.21199733018875122,0.2513878345489502,True
development/dev_track_a,183,0.349984347820282,0.23768028616905212,False
development/dev_track_a,184,0.3269045352935791,0.41096144914627075,False
development/dev_track_a,185,0.3319932222366333,0.3613715171813965,False
development/dev_track_a,186,0.34896233677864075,0.19257035851478577,False
development/dev_track_a,187,0.3014068007469177,0.32466426491737366,True
development/dev_track_a,188,0.32429075241088867,0.3786388635635376,True
development/dev_track_a,189,0.3695668578147888,0.35204654932022095,False
development/dev_track_a,190,0.2979385256767273,0.314643919467926,True
development/dev_track_a,191,0.36296096444129944,0.34225475788116455,True
development/dev_track_a,192,0.30767786502838135,0.3468060791492462,True
development/dev_track_a,193,0.2247714400291443,0.2584857642650604,True
development/dev_track_a,194,0.3063145875930786,0.2701089084148407,False
development/dev_track_a,195,0.2540195882320404,0.349665105342865,True
development/dev_track_a,196,0.25351351499557495,0.34993451833724976,False
development/dev_track_a,197,0.3785359263420105,0.23479564487934113,True
development/dev_track_a,198,0.38050857186317444,0.40035808086395264,False
development/dev_track_a,199,0.45343250036239624,0.35058170557022095,False
development/dev_track_a,200,0.29161936044692993,0.3746882975101471,True
